,Categorie,town,Pourcentage Raised,Creation Date,NumberDonors,Duration in days,Short_description,Amount collected ,Amount targeted,MeanDonation,categoryNumeric,townNumeric,size
642,"Missions, Faith & Church",Entrecasteaux,1.0,2021-12-02,1,59,"['Estimados', 'amigos', 'fieles', 'nombre', 'Armando', 'Frias', 'Villahermosa', 'Tabasco', 'México', 'actualmente', 'tengo', 'ingresé', 'seminario', 'Felipe', 'ubicado', 'bellas', 'colinas', 'Florencia', 'Italia', 'septiembre', 'Junio', 'sotana', 'posteriormente', 'Julio', 'recibí', 'manos', 'Cardinal', 'Burke', 'tonsura', 'clerical', 'Gracias', 'verano', 'pasado', 'terminé', 'segundo', 'formación', 'ahora', 'estoy', 'comenzando', 'tercer', 'siete', 'total', 'estudio', 'nuestro', 'seminario.Bendición', 'Eminencia', 'después', 'consagración', 'calidad', 'esclavo', 'manos', 'María', 'Santísima', 'según', 'método', 'María', 'Grignion', 'Montfort', 'primer', 'formación', 'familiar', 'superiores', 'Seminario', 'nuestro', 'fundador', 'Gilles', 'después', 'sotana', 'junio', '2020.Pero', 'seminario', 'Instituto', 'Cristo', 'Sacerdote', 'Quise', 'entrar', 'Instituto', 'celebración', 'Santa', 'canto', 'horas', 'canónicas', 'dentro', 'tradicional', 'tambien', 'porque', 'siento', 'llamado', 'comunitaria', 'sumando', 'misma', 'pregunta', 'decidí', 'entrar', 'Gricigliano', 'atmósfera', 'disciplina', 'sobre', 'silencio', 'observa', '-salvo', 'tiempo', 'tenemos', 'recreación', 'comunitaria-', 'siguiendo', 'enseñanza', 'nuestros', 'patronos', 'secundarios', 'Benito', 'quien', 'tomamos', 'liturgia', 'importancia', 'trabajo', 'manual', 'razón', 'seminario', '-para', 'sostenimiento', 'mismo-', 'fabricamos', 'blanco', 'tinto', 'comenzando', 'desde', 'siembra', 'hasta', 'envasado', 'igual', 'forma', 'aceite', 'oliva', 'también', 'recolectamos', 'miel.Toda', 'nuestra', 'formación', 'pastoral', 'estos', 'tiempos', 'sedientos', 'verdad', 'buscamos', 'darla', 'conocer', 'mismo', 'espíritu', 'Apóstol', 'Veritatem', 'facientes', 'caritate', 'vamos', 'aprendiendo', 'director', 'almas', 'doctor', 'Iglesia', 'Francisco', 'Sales', 'patrones', 'secundarios', 'tiene', 'Instituto', 'sumando', 'formación', 'recibimos', 'dirección', 'nuestro', 'también', 'patrono', 'Santo', 'Tomás', 'Aquino.Imagen', 'Nuestra', 'Señora', 'Fátima', 'veneramos', 'seminario', 'quien', 'dedicamos', 'minutos', 'oracióndespués', 'completas.Después', 'hacerles', 'conocer', 'sobre', 'Instituto', 'comento', 'motivo', 'petición', 'apoyo', 'seminario', 'nuestro', 'trabajo', 'podemos', 'cubrir', 'todos', 'gastos', 'generan', 'puesto', 'multiplican', 'seminaristas', 'total', 'sumando', 'entre', 'sacerdotes', 'oblato', 'gastos', 'dividen', 'energía', 'alimentos', 'profesores', 'artículos', 'personal', 'seminarista', 'contribuir', 'búsqueda', 'benefactores', 'cubrir', 'gastos', 'generados', 'estudio', 'incluyendo', 'gastos', 'personales', 'libros', 'transporte', 'seguro', 'médico', 'artículos', 'personales', 'etc.Por', 'recurro', 'ustedes', 'través', 'plataforma', 'recaudar', 'cantidad', 'campaña.Estimados', 'benefactores', 'aseguro', 'luchar', 'siempre', 'dócil', 'voluntad', 'mantenerme', 'vocación', 'infinita', 'misericordia', 'querido', 'mostrar', 'poniendo', 'Santísima', 'Virgen', 'María', 'Guadalupe', 'Madre', 'verdadero', 'quien', 'Madre', 'Abogada', 'Intercesora', 'causa', 'también', 'Glorioso', 'Patriarca', 'Patrono', 'Iglesia', 'Universal', 'Francisco', 'Sales.Y', 'ellos', 'mismos', 'afirmo', 'intención', 'recta', 'ningún', 'santificarme', 'sirviendo', 'Mayor', 'gloria', 'salvación', 'almas.En', 'estas', 'circunstancias', 'palabras', 'Santo', 'Rafael', 'Arnaiz', 'menos', 'pague', 'puesto', 'haría', 'mejor', 'puesto', 'nuestro', 'dejará', 'jamás', 'ganar', 'generosidad.Con', 'seguridad', 'rezaré', 'todos', 'ustedes', 'Santa', 'Adoración', 'Eucarística', 'devociones', 'personales', 'puesto', 'decidido', 'apoyar', 'vocación', 'forma', 'económica', 'oraciones', 'Nuestro', 'Señor', 'crucificado', 'santa', 'Iglesia', 'Católica', 'Prometiendo', 'medida', 'posible-', 'pedir', 'celebre', 'mensual', 'honor', 'Santísima', 'Trinidad', 'acción', 'gracias', 'benefactores', 'enviado', 'intenciones', 'uno.¡Dios', 'dejara', 'ganar', 'generosidad', 'Muchas', 'gracias', 'Cristo', 'Armando', 'Frias', 'Magaña', 'seminarista', 'Instituto', 'Cristo', 'Sacerdote.English', 'version', 'Friends', 'Faithful', 'Hello', 'Armando', 'Frias', 'Villahermosa', 'Tabasco', 'Mexico', 'currently', 'years', 'entered', 'seminary', 'Saint', 'Philipe', 'located', 'beautiful', 'hills', 'Florence', 'Italy', 'month', 'September', 'taking', 'cassock', 'later', 'received', 'hands', 'Cardinal', 'Burke', 'clerical', 'tonsure', 'Thanks', 'summer', 'finished', 'second', 'formation', 'beginning', 'third', 'seven', 'which', 'total', 'study', 'seminary.Blessing', 'Eminence', 'after', 'consecration', 'slave', 'hands', 'according', 'method', 'Louis', 'Marie', 'Grignion', 'Montfort', 'first', 'formation.Family', 'photo', 'superiors', 'Seminary', 'founder', 'Gilles', 'after', 'taking', 'cassock', '2020.But', 'seminary', 'Institute', 'Christ', 'Sovereing', 'Priest', 'wanted', 'enter', 'Institute', 'celebration', 'chanting', 'canonical', 'hours', 'within', 'traditional', 'because', 'community', 'adding', 'question', 'decided', 'enter', 'Gricigliano', 'atmosphere', 'discipline', 'lived', 'especially', 'silence', 'observed', 'every', 'except', 'community', 'recreation', 'following', 'teaching', 'secondary', 'patrons', 'Benedict', 'Abbot', 'liturgy', 'importance', 'manual', 'labor', 'which', 'seminary', 'support', 'seminary', 'white', 'planting', 'bottling', 'likewise', 'olive', 'collect', 'honey.All', 'formation', 'pastoral', 'these', 'times', 'thirsty', 'truth', 'known', 'spirit', 'Apostle', 'Veritatem', 'facientes', 'caritate', 'learning', 'under', 'guidance', 'director', 'souls', 'doctor', 'Church', 'Francis', 'Sales', 'secondary', 'patrons', 'Institute', 'adding', 'formation', 'receive', 'under', 'direction', 'patron', 'Saint', 'Thomas', 'Aquinas.The', 'image', 'Fatima', 'venerate', 'seminary', 'dedicate', 'minutes', 'prayer', 'after', 'recitation', 'Compline.After', 'letting', 'little', 'about', 'Institute', 'reason', 'request', 'support', 'seminary', 'cover', 'expenses', 'generated', 'every', 'since', 'multiplied', 'seminarians', 'adding', 'about', 'priests', 'Oblate', 'expenses', 'divided', 'energy', 'teachers', 'toiletries', 'therefore', 'seminarian', 'contribute', 'search', 'benefactors', 'cover', 'expenses', 'generated', 'study', 'including', 'personal', 'expenses', 'books', 'transportation', 'health', 'insurance', 'personal', 'items', 'etc.This', 'appealing', 'through', 'platform', 'order', 'raise', 'little', 'little', 'amount', 'asking', 'campaign.Dear', 'benefactors', 'assure', 'always', 'strive', 'docile', 'remain', 'faithful', 'vocation', 'infinite', 'mercy', 'wanted', 'placing', 'Blessed', 'Virgin', 'Guadalupe', 'Mother', 'through', 'lives', 'Mother', 'Advocate', 'Intercessor', 'cause', 'Glorious', 'Patriarch', 'Joseph', 'Patron', 'Universal', 'Church', 'Francis', 'Sales.And', 'before', 'affirm', 'intention', 'upright', 'without', 'other', 'sanctify', 'myself', 'serving', 'greater', 'glory', 'salvation', 'souls.In', 'these', 'circumstances', 'words', 'Saint', 'Rafael', 'Arnaiz', 'which', 'repay', 'since', 'would', 'better', 'since', 'everything', 'never', 'allow', 'Himself', 'outdone', 'generosity.With', 'assurance', 'Eucharistic', 'Adoration', 'personal', 'devotions', 'since', 'decided', 'support', 'vocation', 'financially', 'prayers', 'Crucified', 'Catholic', 'Church', 'promise', 'extent', 'possible', 'monthly', 'celebrated', 'honor', 'Trinity', 'thanksgiving', 'benefactors', 'intentions', 'one.God', 'outdone', 'generosity', 'Thank', 'Christ', 'Armando', 'Frias', 'Magaña', 'seminarian', 'Institute', 'Christ', 'Souverain', 'Priest.Read']",30.0,9000.0,30.0,13,687,3
643,"Missions, Faith & Church",Paris,22.0,2021-04-15,6,290,"['Bonjour', 'sommes', 'association', 'humanitaire', 'aider', 'démunis', 'récoltant', 'nourriture', 'fonds', 'distribuer', 'avons', 'grand', 'besoins', 'pendant', 'ramadan', 'venir', 'peuvent', 'manger', 'certaines', 'personnes', 'malheureusement', 'ramadan', 'jours', ""l'année"", 'alors', 'remercions', 'Ramadan', 'Mubarak', '☺️☺️Read']",220.0,1000.0,36.666666666666664,13,19,2
644,"Missions, Faith & Church",Nantes,60.3,2021-09-23,19,129,"['Salam', 'alaykoum', 'rahmatoullah', 'appelle', 'Nyscia', 'jeune', 'homme', 'musulman', 'aimerais', 'pouvoir', 'prendre', 'cours', 'coranique', 'année', 'précaire', 'malheureusement', 'moyens', 'payer', 'pourquoi', 'cagnotte', 'aujourd', 'pouviez', 'aider', 'inshAllah', 'avancer', 'cagnotte', 'Barak', 'Allahu', 'fikom']",178.0,295.0,9.368421052631579,13,33,1
645,"Missions, Faith & Church",Châtillon,16.5,2021-02-19,3,345,"['young', 'Slovenian', 'priest', 'father', 'Andrej', 'going', 'obtain', 'doctorate', 'Mariology', 'Theology', 'group', 'young', 'students', 'would', 'offer', 'chasuble', 'commemorate', 'achievement', 'famous', 'Roman', 'tailor', 'Gammareli', 'additional', 'euros', 'Please', 'reach', 'immemorial', 'father', 'Andrej', 'bless']",140.0,850.0,46.666666666666664,13,690,1
646,"Missions, Faith & Church",Caen,2.0,2021-06-01,2,243,"['Through', 'years', 'ministering', 'Netherlands', 'France', 'discovered', 'again', 'restores', 'gives', 'before', 'passion', 'individuals', 'communities', 'nations', 'experiencing', 'fulness', 'restoration', 'loving', 'creator', 'Based', 'Normandy', 'France', 'working', 'growing', 'network', 'believers', 'kingdom', 'transformation', 'historic', 'region', 'beyond.Since', 'arriving', 'France', 'ministry', 'along', 'distinct', 'connected', 'lines', 'church-planting', 'nurturing', 'network', 'international', 'ecumenical', 'missional', 'churches', 'fresh', 'innovative', 'expressions', 'faith', 'changing', 'France.-', 'working', 'social', 'transformation', 'initially', 'through', 'ministry', 'amongst', 'refugees.-', 'supporting', 'encourage', 'business', 'ventures', 'through', 'Kingdom', 'Business', 'Network.-', 'developing', 'innovative', 'teaching', 'training', 'materials', 'exploring', 'church', 'mission', 'vocation.There', 'powerful', 'moment', 'progress', 'every', 'self-built', 'housing', 'project', 'ground', 'marked', 'foundations', 'built', 'Perhaps', 'concrete', 'conduits', 'place', 'wiring', 'plumbing', 'without', 'walls', 'owner', 'builder', 'around', 'virtual', 'rooms', 'imagining', 'where', 'everything', 'kitchen', 'garden', 'bedroom', 'balcony…This', 'moment', 'reached', 'French', 'adventure', 'given', 'foundations', 'church', 'transformation', 'impact', 'multiple', 'lives', 'spend', 'years', 'building', 'these', 'foundations', 'invest', 'extraordinary', 'people', 'bringing', 'through', 'something', 'beautiful', 'established', 'landscape', 'France.Our', 'France', 'supported', 'amazing', 'community', 'regular', 'donors', 'France', 'Netherlands', 'partnership', 'measurable', 'fruit', 'innovative', 'mission', 'setting', 'future', 'nation', 'France']",100.0,5000.0,50.0,13,129,3
647,"Missions, Faith & Church",Orléans,20.0,2021-04-14,2,291,"['raising', 'money', 'students', 'provide', 'support', 'necessities', 'those', 'fortunate', 'Their', 'basic', 'needs', 'donations', 'their', 'meals', 'necessities', 'thanks', 'advance', 'donation.Read']",40.0,200.0,20.0,13,8,1
648,"Missions, Faith & Church",Paris,1.0,2021-10-19,1,103,"['السلام', 'عليكم', 'ورحمة', 'وبركاتهCe', 'servira', 'acheter', 'personnes', 'besoin', 'livres', 'donner/aider', 'associations', 'cagnotte', 'fiable', 'Allah', 'récompense', 'accorde', 'sincérité', ""actes.D'après"", 'Mouadh', 'Jabal', ""qu'Allah"", ""l'agrée"", 'Prophète', ""L'aumône"", 'éteint', 'péchés', 'comme', ""l'eau"", 'éteint', 'Rapporté', 'Sounan', 'n°3973', 'authentifié', 'Cheikh', 'Albani', 'correction', 'Sounan']",5.0,5000.0,5.0,13,19,3
649,"Missions, Faith & Church",Aubervilliers,1.0,2021-01-24,1,371,"['Friends', 'Family', 'doing', 'great', 'start', 'updates', 'Facebook', 'Instagram', 'www.packingwithpatton.edu', 'France', 'while', 'arrived', 'safely', 'without', 'trouble', 'January', '8th.During', 'first', 'explore', 'Eiffel', 'Tower', 'beautiful', 'bigger', 'thought', 'would', 'be.During', 'first', 'weeks', 'lecture', 'covered', 'topics', 'Hearing', 'Voice', 'Nature', 'Character', 'learn', 'Christian', 'community', 'surrounded', 'people', 'trying', 'develop', 'identity', 'Christ.Along', 'lectures', 'Monday-Friday', 'daily', 'morning', 'evening', 'duties', 'during', 'Every', 'morning', 'people', 'living', 'house', 'rotate', 'through', 'different', 'chores', 'evening', 'lunch', 'dishes', 'Typically', 'always', 'lunch', 'dinner', 'together', 'other', 'weekends', 'explore', 'However', 'difficult', 'COVID', 'museums', 'restaurants', 'still', 'closed', 'there', 'curfew', 'every', 'night', 'Eiffel', 'Tower', 'Hopefully', 'someday', 'Along', 'update', 'wanted', 'reiterate', 'gratitude', 'prayers', 'donations', 'words', 'received', 'while', 'preparing', 'while', 'overwhelmed', 'support.As', 'fundraising', 'while', 'truly', 'believe', 'needs', 'provide', 'means', 'While', 'completely', 'lecture', 'phase', 'which', 'includes', 'learning', 'material', 'meals', 'place', 'still', 'outreach', 'phase', 'February', 'continue', 'fundraise', 'until', 'small', 'appreciated', 'forward', 'seeing', 'other', 'amazing', 'things', 'store', 'Thank', 'investing', 'whether', 'through', 'prayer', 'donations', 'Hannah', 'PattonChecks', 'please', 'to:12667', 'Oakview', 'Heights', 'Drive', 'Story', '50248https', '//www.ywamparisconnect.com/schools/backpackers-dts/Read']",10.0,3000.0,10.0,13,2,3
650,"Missions, Faith & Church", ,1.0,2021-01-27,0,368,['dalleRead'],0.0,100.0,0.0,13,15,1
651,"Missions, Faith & Church",Paris,1.0,2021-06-09,0,235,"['ياسين', 'https', '//www.facebook.com/ALMADAWEKH/videos/900861830122843/مطيعRead']",0.0,5000.0,0.0,13,19,3
652,"Missions, Faith & Church",Juvisy-sur-Orge,1.0,2021-04-23,0,282,"['Bonsoir', ""l'heure"", 'crise', 'Sanitaire', 'précédent', 'frappe', 'France', 'seulement', 'laïcisme', 'place', 'fermement', ""l'entrebaillement"", 'porte', 'notre', 'Devise', 'Républicaine', 'après', 'réflexion', 'décidé', 'lancer', 'projet', 'Solidaire', 'mêlant', 'volontiers', 'domaines', 'Cultuel', 'Culturel', 'encore', 'Fraternel.Mais', 'comme', ""l'adage"", 'ensemble', ""j'observe"", 'depuis', 'années', 'différentes', 'démarches', 'concernant', 'Spiritualité', 'majoritairement', 'rapport', 'Convictions', 'décideuses-rs.Humblement', 'Modestement', 'souhaiterais', ""qu'Ensemble"", 'allionsà', 'contre-courant', 'cette', 'Philosophie', 'contribuant', 'Aider', 'Communauté', 'Chrétienne', 'seulement.Car', 'Amoureux', 'Ville', 'Marseille', 'Savent', 'Basilique', 'Notre-Dame', 'Garde', 'depuis', 'longtemps', 'dépassé', 'cadre', 'instauré', 'Religions', 'courants', 'Philosophiques', 'pratiqués', 'partie', 'intégrante', 'Patrimoine', 'Culturel', 'cette', 'Grande', 'Ville', 'Française.Les', 'paramètres', 'cités', 'ci-dessus', ""n'étant"", ""d'ailleurs"", 'incompatibles', 'personnes', 'dotées', ""d'une"", 'ouverture', ""d'Esprit.Je"", 'souhaiterais', 'apportions', 'Ensemble', 'notre', 'Modeste', 'Humble', 'contribution', 'sauvegarde', 'Édifice', 'grand', 'danger', 'financier', 'infrastructurel.La', 'crise', 'Sanitaire', 'engendrant', 'effet', 'pertes', 'pécuniaires', 'hebdomadaires', 'hauteur', 'empêchant', 'conséquent', 'rénovations', 'nécessaires.Personnellement', 'projet', 'tient', 'particulièrement', 'personnes', ""m'Aiment"", 'Connaissent', 'Attachement', 'Phocéenne', 'personne', 'Confession', 'Musulmane', 'œuvrant', 'pendant', 'Sacré', 'Ramadan', 'cette', 'action', 'joint', ""l'Utile"", ""l'agréable"", 'leitmotivs.Clin', ""d'œil"", 'Musical', 'seulement', 'projet', 'nomme', 'Garde', 'meurt', 'référence', 'Titre', 'Chanté', 'Frères', 'icônes', 'Marseillais', 'autre', 'passions', 'Larage', ""Shurik'n.Enfin"", 'Remerciant', 'avance', ""l'intérêt"", 'porterez', 'Lecture', 'descriptif', ""l'action"", 'découle', 'informe', 'serais', 'Transparent', 'suite', 'donnée', 'cette', 'Aventure', 'Commune', 'remettrais', 'personnellement', 'Recteur', 'Basilique', 'prochain', 'voyage', 'Terre', 'Marseillaise', 'financé', 'encore', 'toujours', 'Ouigo', ""j'Espère"", 'chèque', 'correspondant', 'somme', 'récoltée.Tout', 'Monothéiste', 'Polythéiste', 'Philosophique', 'Agnostique', 'encore', 'Athée', 'quelques', 'montants', 'ainsi', ""l'usage"", 'nombreux', 'moyens', 'Communication', 'existants', 'Partager', ""l'information"", 'Bienvenus.Prenez', 'soyez', 'Heureux.Fraternellement', ""'Issa"", 'Vincent']",0.0,2000.0,0.0,13,554,2
653,"Missions, Faith & Church",Paris,1.0,2021-10-01,0,121,"['équiper', 'centre', 'sport', 'usager', 'notre', 'égliseRead']",0.0,500.0,0.0,13,19,1
654,"Missions, Faith & Church",Ladoix-Serrigny,1.0,2021-09-23,0,129,"['aimerais', 'aider', 'emeuuuuuuuline', 'acheter', 'nouvel', 'iPhone', 'changer', 'drouille', 'merde']",0.0,2000.0,0.0,13,691,2
655,"Missions, Faith & Church",Avignon,1.0,2021-09-13,0,139,"['jeune', 'connais', 'voudrai', 'voyager']",0.0,2000.0,0.0,13,69,2
656,"Missions, Faith & Church",Lyon,1.0,2021-09-13,0,139,"[""c'est"", 'Gourmix', 'cosse', ""d'haricot"", 'gentil', 'prendre', 'retourner', 'remettre', 'chatte', 'grosse', 'abonne', 'insta', ""famousPDJ'aime"", 'animaux']",0.0,1000.0,0.0,13,25,2
657,"Missions, Faith & Church",Paris,1.0,2021-09-02,0,150,"['Bonjour', 'célibataire', 'Paris', 'cherche', 'relations', 'fille', 'France', '30ans', 'femme', 'femme', 'Musulman']",0.0,3.0,0.0,13,19,1
658,"Missions, Faith & Church",Bois-Himont,1.0,2021-09-01,0,151,"['NIQUE', 'MATHYS', 'CONRead']",0.0,200.0,0.0,13,692,1
659,"Missions, Faith & Church",Saint-Antonin-sur-Bayon,1.0,2021-08-29,0,154,"['Bonjour', 'collecte', 'fonds', 'pauvres', 'peuvent', ""s'offrir"", 'nourriture', 'obligés', 'voler', '.Aidez', 'construire', 'future', 'meilleur', 'aidez', 'croire', 'aidez', 'croire', ""qu'ils"", 'possibilités', ""d'accomplir"", 'merveilleuse', 'chose', 'monde.Si', 'moyens', 'changez', 'monde', 'monde', 'meilleur.Read']",0.0,800.0,0.0,13,693,1
660,"Missions, Faith & Church",Paris,1.0,2021-08-28,0,155,"['Bonjour', 'appelle', 'Sarah', 'étant', 'confession', 'musulmane', 'souhaiterais', 'faire', 'autour', 'surtout', 'rapport', 'religion', 'décidé', 'ouvrir', 'cagnotte', 'verser', 'abord', 'grande', 'mosquée', 'Paris', 'Porte', 'Bagnolet', 'aider', 'financièrement', 'suite', 'autres', 'petites', 'mosquées', 'serait', 'besoin', 'Merci', 'avance', 'protège']",0.0,5000.0,0.0,13,19,3
661,"Missions, Faith & Church",Paris,1.0,2021-08-20,0,163,"['Paris', 'France', 'Mission', 'vision', 'Christ', 'known', 'Paris', 'France', 'nation', 'known', 'whose', 'names', 'cross', 'which', 'Jesus', 'because', 'world', 'prophet', 'White', 'Jesus', 'crown', 'Emmanuel', 'means', 'France', 'again', 'Restos', 'Coeur', 'cuisines', 'Quarters', 'Jesus', 'Christ', 'change', 'appetites', 'hungry', 'daily', 'baguettes', 'heaven', 'living', 'waters', 'Causing', 'great', 'gladness', 'among', 'people', 'whose', 'built', 'graveyards', 'Catacomb', 'causing', 'resurrect', 'where', 'bénévoles', 'serve', 'angels', 'giving', 'shelter', 'total', 'strangers', 'Thank', 'support.Read']",0.0,1000.0,0.0,13,19,2
